latitude,longitude,year,avg_rainfall,max_rainfall,avg_temperature,max_temperature
25.5,66.875,2021,0.5358356164383562,22.14,26.226849315068492,34.18
25.5,66.875,2022,2.1987945205479456,72.26,25.413424657534247,33.54
25.5,66.875,2023,0.08901098901098903,2.81,21.323736263736265,26.61
25.5,67.5,2020,3.454,316.58,26.469632653061225,34.18
25.5,67.5,2021,0.57,29.17,26.08172602739726,34.7
25.5,67.5,2022,2.1401095890410957,81.63,25.188219178082193,34.9
25.5,67.5,2023,0.0421978021978022,1.48,20.62923076923077,26.69
25.5,68.125,2020,3.2961632653061224,454.21,28.104816326530614,35.08
25.5,68.125,2021,0.8229041095890411,69.36,27.419780821917808,35.26
25.5,68.125,2022,2.1655890410958905,76.14,26.63558904109589,37.37
25.5,68.125,2023,0.02945054945054945,1.02,21.473956043956044,28.33
25.5,68.75,2020,3.18865306122449,427.72,29.2514693877551,37.06
25.5,68.75,2021,0.8812328767123287,76.3,28.308520547945207,36.2
25.5,68.75,2022,2.1899452054794524,74.76,27.376109589041096,38.41
25.5,68.75,2023,0.029560439560439564,1.09,22.26879120879121,29.15
25.5,69.375,2020,2.494530612244898,186.81,29.368408163265308,37.56
25.5,69.375,2021,1.0058082191780822,90.89,28.433068493150685,37.49
25.5,69.375,2022,2.226986301369863,84.72,27.59786301369863,38.12
25.5,69.375,2023,0.029230769230769234,0.62,22.433516483516485,29.36
25.5,70.0,2020,2.0397142857142856,85.41,29.43538775510204,38.36
25.5,70.0,2021,0.9567123287671233,62.01,28.26219178082192,37.04
25.5,70.0,2022,2.10641095890411,99.76,27.617424657534247,37.79
25.5,70.0,2023,0.042747252747252745,1.19,22.223516483516484,29.0
26.0,60.0,2020,0.37587755102040815,50.22,29.97383673469388,39.15
26.0,60.0,2021,0.4905479452054794,73.0,28.671315068493154,40.7
26.0,60.0,2022,0.5744931506849315,59.4,28.240109589041094,38.67
26.0,60.0,2023,0.21769230769230768,4.22,21.02758241758242,27.31
26.0,60.625,2020,0.28722448979591836,27.95,29.289755102040814,37.61
26.0,60.625,2021,0.4456986301369863,62.04,27.87323287671233,39.69
26.0,60.625,2022,0.5832876712328767,55.81,27.47,37.48
26.0,60.625,2023,0.250989010989011,4.39,20.474835164835167,26.86
26.0,61.25,2020,0.2188571428571429,19.09,29.286122448979594,38.18
26.0,61.25,2021,0.3785753424657534,46.24,27.712739726027397,39.19
26.0,61.25,2022,0.5618904109589041,48.83,27.441287671232875,36.94
26.0,61.25,2023,0.2875824175824176,6.77,20.60142857142857,27.17
26.0,61.875,2020,0.15179591836734693,12.35,29.43473469387755,37.81
26.0,61.875,2021,0.2851232876712329,29.86,27.758547945205482,38.93
26.0,61.875,2022,0.5317260273972603,41.46,27.631808219178083,37.35
26.0,61.875,2023,0.3623076923076923,6.82,20.718241758241756,27.38
26.0,62.5,2020,0.1626938775510204,17.28,29.39587755102041,37.87
26.0,62.5,2021,0.2358904109589041,31.41,27.632383561643834,38.82
26.0,62.5,2022,0.5692328767123287,36.41,27.596630136986303,37.68
26.0,62.5,2023,0.5057142857142857,13.27,20.487032967032967,27.59
26.0,63.125,2020,0.2136326530612245,22.25,28.5945306122449,37.28
26.0,63.125,2021,0.22602739726027396,31.16,26.872931506849316,37.77
26.0,63.125,2022,0.7198082191780822,32.11,26.855287671232876,37.06
26.0,63.125,2023,0.7271428571428572,23.75,19.66010989010989,26.83
26.0,63.75,2020,0.23877551020408164,20.14,27.089387755102038,35.84
26.0,63.75,2021,0.2244931506849315,27.56,25.43183561643836,35.72
26.0,63.75,2022,0.8415616438356165,29.67,25.270794520547945,35.03
26.0,63.75,2023,0.856923076923077,25.48,18.163516483516485,25.2
26.0,64.375,2020,0.30636734693877554,17.62,27.478367346938775,36.15
26.0,64.375,2021,0.23054794520547947,21.32,25.87917808219178,35.98
26.0,64.375,2022,0.9761643835616438,36.72,25.44641095890411,36.0
26.0,64.375,2023,0.8675824175824176,19.33,18.678241758241757,25.6
26.0,65.0,2020,0.4726530612244898,22.76,28.204897959183672,37.63
26.0,65.0,2021,0.2500821917808219,15.44,26.809068493150683,36.71
26.0,65.0,2022,1.1166575342465752,37.74,26.23506849315068,37.85
26.0,65.0,2023,0.7940659340659342,15.42,19.884725274725273,26.9
26.0,65.625,2020,1.111469387755102,64.3,27.845877551020408,37.14
26.0,65.625,2021,0.31695890410958905,10.65,26.893945205479454,36.41
26.0,65.625,2022,1.5506301369863014,36.81,26.068082191780825,37.72
26.0,65.625,2023,0.5935164835164835,8.41,20.39912087912088,27.28
26.0,66.25,2020,2.10934693877551,101.54,27.271224489795916,35.24
26.0,66.25,2021,0.3914246575342466,14.37,26.770301369863013,36.28
26.0,66.25,2022,2.1507123287671233,55.27,25.75764383561644,37.41
26.0,66.25,2023,0.3272527472527473,3.89,20.81098901098901,26.98
26.0,66.875,2020,2.914530612244898,116.65,26.586244897959183,34.41
26.0,66.875,2021,0.4342739726027397,16.51,26.25194520547945,34.85
26.0,66.875,2022,2.6354246575342466,91.12,25.22939726027397,36.21
26.0,66.875,2023,0.13945054945054944,2.62,20.515824175824175,26.3
26.0,67.5,2020,3.0437551020408162,175.09,26.57718367346939,35.07
26.0,67.5,2021,0.46284931506849314,36.66,26.246054794520546,34.94
26.0,67.5,2022,2.6781917808219178,103.17,25.268575342465756,36.43
26.0,67.5,2023,0.05186813186813186,1.22,20.037252747252747,26.61
26.0,68.125,2020,2.659673469387755,266.51,28.77,36.68
26.0,68.125,2021,0.561945205479452,44.03,28.219753424657533,36.62
26.0,68.125,2022,2.4165753424657535,94.46,27.11128767123288,38.86
26.0,68.125,2023,0.026373626373626374,0.92,21.346923076923076,29.27
26.0,68.75,2020,2.6273061224489798,260.13,29.47359183673469,37.74
26.0,68.75,2021,0.5884383561643836,41.56,28.772109589041094,37.48
26.0,68.75,2022,2.4246027397260272,94.38,27.482821917808216,39.12
26.0,68.75,2023,0.025604395604395605,0.95,21.903076923076924,29.17
26.0,69.375,2020,2.220081632653061,127.4,29.776489795918366,38.25
26.0,69.375,2021,0.717890410958904,42.8,28.711589041095888,37.82
26.0,69.375,2022,2.305095890410959,94.35,27.729013698630137,38.45
26.0,69.375,2023,0.025494505494505493,0.75,21.937142857142856,29.18
26.0,70.0,2020,1.8168163265306123,77.4,29.649591836734693,38.64
26.0,70.0,2021,0.8078904109589041,44.04,28.408575342465753,37.59
26.0,70.0,2022,2.0144657534246573,91.8,27.623479452054795,38.22
26.0,70.0,2023,0.03461538461538462,0.9,21.90714285714286,29.28
26.5,60.0,2020,0.26077551020408163,28.15,26.702530612244896,35.63
26.5,60.0,2021,0.29857534246575346,32.95,25.29068493150685,36.88
26.5,60.0,2022,0.5027945205479453,31.3,24.884739726027398,36.38
26.5,60.0,2023,0.3169230769230769,6.94,16.74164835164835,23.2
26.5,60.625,2020,0.22477551020408162,22.17,26.397673469387755,35.02
26.5,60.625,2021,0.2866027397260274,31.81,24.86509589041096,36.1
26.5,60.625,2022,0.5282191780821918,30.07,24.413479452054794,35.51
26.5,60.625,2023,0.32142857142857145,6.2,16.45846153846154,22.86
26.5,61.25,2020,0.1689387755102041,13.43,26.748734693877548,35.06
26.5,61.25,2021,0.24849315068493152,23.49,25.123698630136985,36.14
26.5,61.25,2022,0.5196986301369863,26.12,24.709616438356164,35.16
26.5,61.25,2023,0.3403296703296704,5.49,16.979010989010987,23.43
26.5,61.875,2020,0.13689795918367348,8.95,27.018367346938774,35.58
26.5,61.875,2021,0.19860273972602738,14.9,25.43484931506849,36.06
26.5,61.875,2022,0.5021369863013698,27.87,25.21594520547945,35.31
26.5,61.875,2023,0.37351648351648353,6.42,17.467252747252747,24.29
26.5,62.5,2020,0.14734693877551022,9.9,26.8214693877551,35.86
26.5,62.5,2021,0.17416438356164385,15.72,25.23665753424657,36.25
26.5,62.5,2022,0.5602739726027397,21.91,25.115479452054792,35.51
26.5,62.5,2023,0.4798901098901099,6.27,17.232527472527472,24.7
26.5,63.125,2020,0.18922448979591835,11.65,25.988408163265305,35.74
26.5,63.125,2021,0.17945205479452056,17.51,24.464547945205478,36.13
26.5,63.125,2022,0.7703561643835617,27.6,24.294657534246575,34.87
26.5,63.125,2023,0.6887912087912088,14.89,16.37967032967033,24.28
26.5,63.75,2020,0.20583673469387756,10.12,25.50726530612245,35.29
26.5,63.75,2021,0.18602739726027398,15.54,24.01572602739726,35.48
26.5,63.75,2022,0.9486849315068493,36.06,23.65783561643836,34.09
26.5,63.75,2023,0.8372527472527472,23.03,16.058571428571426,24.0
26.5,64.375,2020,0.24951020408163266,11.52,25.222367346938775,34.35
26.5,64.375,2021,0.19846575342465753,11.71,23.680904109589044,34.43
26.5,64.375,2022,1.0671780821917807,41.75,23.090849315068493,33.36
26.5,64.375,2023,0.9361538461538461,22.93,15.746593406593407,23.22
26.5,65.0,2020,0.3808979591836735,16.3,26.296326530612248,35.26
26.5,65.0,2021,0.21953424657534246,10.02,24.852986301369864,35.07
26.5,65.0,2022,1.1884657534246577,44.43,24.050383561643834,34.96
26.5,65.0,2023,0.8956043956043956,16.33,17.01230769230769,24.51
26.5,65.625,2020,0.9524897959183672,40.15,27.106285714285715,35.5
26.5,65.625,2021,0.28230136986301374,7.63,26.064219178082194,36.05
26.5,65.625,2022,1.6395616438356166,46.7,24.96504109589041,36.51
26.5,65.625,2023,0.738021978021978,9.38,18.672637362637364,25.89
26.5,66.25,2020,1.924204081632653,104.78,26.257142857142856,34.53
26.5,66.25,2021,0.347041095890411,10.23,25.73983561643836,35.8
26.5,66.25,2022,2.3551506849315067,68.33,24.504465753424654,36.35
26.5,66.25,2023,0.47791208791208795,8.26,18.934395604395604,25.44
26.5,66.875,2020,2.918734693877551,229.68,26.167551020408165,34.46
26.5,66.875,2021,0.3728219178082192,16.38,25.903753424657538,35.78
26.5,66.875,2022,3.1189041095890415,123.0,24.681616438356166,36.65
26.5,66.875,2023,0.2550549450549451,5.2,19.20186813186813,25.52
26.5,67.5,2020,3.267183673469388,307.11,28.70069387755102,37.27
26.5,67.5,2021,0.3791232876712329,28.57,28.330465753424658,38.54
26.5,67.5,2022,3.489397260273973,183.71,26.975972602739724,39.12
26.5,67.5,2023,0.0945054945054945,1.47,20.942967032967033,28.64
26.5,68.125,2020,2.4495102040816326,242.58,29.783102040816324,38.45
26.5,68.125,2021,0.42487671232876717,38.14,29.171616438356164,39.31
26.5,68.125,2022,2.9368767123287673,146.78,27.559123287671234,40.07
26.5,68.125,2023,0.03626373626373627,1.37,21.48197802197802,29.75
26.5,68.75,2020,2.3609795918367347,233.7,29.878367346938774,38.61
26.5,68.75,2021,0.4404109589041096,38.26,28.97945205479452,38.27
26.5,68.75,2022,2.8741643835616437,132.14,27.531534246575344,39.3
26.5,68.75,2023,0.034175824175824175,1.43,21.24197802197802,29.2
26.5,69.375,2020,1.8833469387755102,114.0,29.907265306122447,38.63
26.5,69.375,2021,0.5764109589041095,23.6,28.759698630136988,37.27
26.5,69.375,2022,2.3741643835616437,102.8,27.60709589041096,39.25
26.5,69.375,2023,0.03637362637362637,1.21,21.400439560439562,29.25
26.5,70.0,2020,1.549387755102041,68.46,29.833714285714287,38.92
26.5,70.0,2021,0.7755890410958903,30.31,28.42882191780822,37.14
26.5,70.0,2022,1.890027397260274,78.7,27.63972602739726,38.62
26.5,70.0,2023,0.049780219780219785,1.45,21.615384615384617,29.42
27.0,60.0,2020,0.1650204081632653,10.98,29.023020408163266,38.78
27.0,60.0,2021,0.1711232876712329,15.4,27.305671232876712,39.86
27.0,60.0,2022,0.4802191780821918,25.83,26.979616438356164,39.18
27.0,60.0,2023,0.3828571428571429,9.91,18.501758241758242,25.29
27.0,60.625,2020,0.17395918367346938,8.66,28.403428571428574,37.8
27.0,60.625,2021,0.16605479452054794,11.48,26.6253698630137,38.74
27.0,60.625,2022,0.4970410958904109,24.98,26.176602739726025,37.58
27.0,60.625,2023,0.36637362637362636,7.73,17.82956043956044,24.42
27.0,61.25,2020,0.15877551020408162,10.3,24.791510204081632,34.35
27.0,61.25,2021,0.15235616438356164,10.61,23.08558904109589,35.26
27.0,61.25,2022,0.4884383561643836,25.89,22.669643835616437,34.33
27.0,61.25,2023,0.36021978021978024,6.81,14.374945054945053,21.07
27.0,61.875,2020,0.18146938775510205,23.24,24.39138775510204,34.24
27.0,61.875,2021,0.129013698630137,6.17,22.85419178082192,35.79
27.0,61.875,2022,0.4603013698630137,29.28,22.656027397260274,34.21
27.0,61.875,2023,0.3579120879120879,6.36,14.234505494505493,21.46
27.0,62.5,2020,0.22183673469387755,30.31,24.272000000000002,34.44
27.0,62.5,2021,0.12345205479452055,6.22,22.826301369863014,36.06
27.0,62.5,2022,0.5120821917808219,26.81,22.770520547945203,34.2
27.0,62.5,2023,0.44857142857142857,6.77,14.304835164835165,22.05
27.0,63.125,2020,0.26877551020408164,24.87,24.290163265306123,34.99
27.0,63.125,2021,0.1424109589041096,8.56,22.88115068493151,36.24
27.0,63.125,2022,0.7457534246575342,27.5,22.78854794520548,34.84
27.0,63.125,2023,0.7158241758241758,16.34,14.434065934065934,22.68
27.0,63.75,2020,0.2631020408163265,14.7,23.875714285714288,34.35
27.0,63.75,2021,0.15726027397260273,8.79,22.482602739726026,35.06
27.0,63.75,2022,0.9705205479452055,39.11,22.188438356164383,34.32
27.0,63.75,2023,0.9236263736263736,26.01,14.131758241758241,22.83
27.0,64.375,2020,0.2745714285714286,12.35,22.89673469387755,32.81
27.0,64.375,2021,0.17824657534246577,8.94,21.499342465753426,33.71
27.0,64.375,2022,1.0921643835616437,43.07,21.030027397260273,32.88
27.0,64.375,2023,1.130989010989011,32.49,13.226043956043956,21.9
27.0,65.0,2020,0.38979591836734695,15.19,23.50342857142857,33.3
27.0,65.0,2021,0.20517808219178083,9.83,22.10676712328767,33.91
27.0,65.0,2022,1.1939726027397262,48.36,21.316191780821917,33.11
27.0,65.0,2023,1.1687912087912087,38.46,13.686263736263736,21.8
27.0,65.625,2020,0.872,33.23,24.29404081632653,33.82
27.0,65.625,2021,0.2706301369863014,7.88,23.21394520547945,34.5
27.0,65.625,2022,1.6526849315068495,55.47,22.06312328767123,33.79
27.0,65.625,2023,1.0224175824175825,28.33,14.93868131868132,22.18
27.0,66.25,2020,1.687265306122449,111.33,24.10057142857143,33.44
27.0,66.25,2021,0.32764383561643834,10.97,23.486410958904113,33.81
27.0,66.25,2022,2.348794520547945,61.83,22.082931506849317,33.78
27.0,66.25,2023,0.7192307692307692,14.26,15.645274725274726,22.62
27.0,66.875,2020,2.7660816326530613,247.06,25.192857142857143,34.62
27.0,66.875,2021,0.33838356164383565,14.86,24.912,35.41
27.0,66.875,2022,3.258109589041096,122.37,23.43490410958904,34.96
27.0,66.875,2023,0.43769230769230777,10.63,17.296043956043956,23.49
27.0,67.5,2020,3.546612244897959,369.51,29.521265306122448,38.95
27.0,67.5,2021,0.3190958904109589,18.65,29.26295890410959,40.26
27.0,67.5,2022,3.9912602739726024,182.59,27.48317808219178,40.22
27.0,67.5,2023,0.1935164835164835,3.48,20.984615384615385,28.78
27.0,68.125,2020,2.49065306122449,326.64,30.318408163265307,39.46
27.0,68.125,2021,0.322,14.83,29.557232876712327,40.71
27.0,68.125,2022,3.2441643835616434,173.65,27.621479452054796,40.62
27.0,68.125,2023,0.06725274725274726,1.84,21.060769230769232,29.38
27.0,68.75,2020,2.2946938775510204,299.66,30.04171428571429,38.95
27.0,68.75,2021,0.3298356164383562,17.96,29.08531506849315,39.49
27.0,68.75,2022,3.0880821917808223,163.09,27.509972602739726,39.84
27.0,68.75,2023,0.058351648351648355,1.92,20.64032967032967,28.8
27.0,69.375,2020,1.6115102040816327,127.51,30.07061224489796,39.16
27.0,69.375,2021,0.4716712328767123,19.85,28.825013698630134,38.08
27.0,69.375,2022,2.4317260273972603,87.41,27.56197260273973,39.67
27.0,69.375,2023,0.06142857142857143,1.69,20.952857142857145,29.45
27.0,70.0,2020,1.3512653061224489,56.89,29.943306122448977,39.17
27.0,70.0,2021,0.7304383561643836,26.86,28.411178082191782,37.23
27.0,70.0,2022,1.891972602739726,61.03,27.623342465753424,39.12
27.0,70.0,2023,0.07923076923076923,1.36,21.25912087912088,29.51
27.5,60.0,2020,0.15253061224489795,11.11,29.42204081632653,39.68
27.5,60.0,2021,0.1246027397260274,15.44,27.420136986301372,40.01
27.5,60.0,2022,0.49161643835616436,39.6,27.018684931506847,39.37
27.5,60.0,2023,0.3882417582417582,10.08,18.216043956043958,24.98
27.5,60.625,2020,0.212734693877551,26.01,27.66355102040816,37.3
27.5,60.625,2021,0.12021917808219176,14.11,25.741342465753426,38.52
27.5,60.625,2022,0.48682191780821915,43.21,25.363753424657535,37.76
27.5,60.625,2023,0.3708791208791209,8.97,16.7078021978022,23.4
27.5,61.25,2020,0.25440816326530613,39.66,23.339510204081634,33.72
27.5,61.25,2021,0.10879452054794521,10.86,21.587479452054794,34.59
27.5,61.25,2022,0.4572876712328767,35.0,21.331424657534246,33.4
27.5,61.25,2023,0.3507692307692307,6.79,12.81120879120879,19.98
27.5,61.875,2020,0.36836734693877543,68.6,23.136448979591837,34.39
27.5,61.875,2021,0.09364383561643835,6.04,21.564602739726027,35.0
27.5,61.875,2022,0.40284931506849314,24.06,21.58627397260274,34.45
27.5,61.875,2023,0.3297802197802198,5.33,12.917582417582418,20.54
27.5,62.5,2020,0.48706122448979583,68.52,23.688326530612247,35.34
27.5,62.5,2021,0.09238356164383561,3.49,22.17591780821918,36.12
27.5,62.5,2022,0.4617534246575342,39.22,22.39745205479452,35.37
27.5,62.5,2023,0.44659340659340657,8.82,13.695164835164835,22.56
27.5,63.125,2020,0.5183265306122449,55.58,24.585183673469388,36.72
27.5,63.125,2021,0.11789041095890411,6.27,22.990000000000002,37.29
27.5,63.125,2022,0.6812602739726027,42.97,23.1827397260274,36.62
27.5,63.125,2023,0.891978021978022,39.86,14.413296703296702,24.05
27.5,63.75,2020,0.4067755102040816,39.33,25.24130612244898,37.09
27.5,63.75,2021,0.1541095890410959,6.76,23.642547945205482,37.94
27.5,63.75,2022,0.8715342465753425,38.4,23.643726027397257,37.45
27.5,63.75,2023,1.4017582417582417,72.1,14.840549450549451,24.48
27.5,64.375,2020,0.37551020408163266,31.33,24.864979591836736,36.02
27.5,64.375,2021,0.17356164383561645,8.23,23.33019178082192,36.47
27.5,64.375,2022,0.9507671232876713,40.2,23.141698630136986,36.64
27.5,64.375,2023,1.5708791208791208,81.78,14.665824175824175,23.05
27.5,65.0,2020,0.4764897959183674,24.75,23.06261224489796,33.95
27.5,65.0,2021,0.20980821917808218,9.0,21.620246575342467,34.95
27.5,65.0,2022,1.1267945205479453,42.55,21.10386301369863,34.66
27.5,65.0,2023,1.6607692307692308,86.85,12.881648351648352,20.98
27.5,65.625,2020,0.8447346938775511,41.03,21.706,32.16
27.5,65.625,2021,0.27873972602739727,11.44,20.57917808219178,33.45
27.5,65.625,2022,1.5998630136986303,51.67,19.646849315068494,32.47
27.5,65.625,2023,1.4532967032967032,60.44,11.856813186813188,19.14
27.5,66.25,2020,1.4384489795918367,58.06,22.29351020408163,33.03
27.5,66.25,2021,0.3294794520547945,15.13,21.57358904109589,33.97
27.5,66.25,2022,2.2135616438356167,56.24,20.146383561643837,33.02
27.5,66.25,2023,1.0246153846153845,19.6,13.028131868131867,20.38
27.5,66.875,2020,2.3596734693877552,119.95,23.520938775510203,34.22
27.5,66.875,2021,0.33673972602739727,13.21,23.155123287671234,35.0
27.5,66.875,2022,3.1505753424657534,86.18,21.628246575342466,34.33
27.5,66.875,2023,0.6558241758241758,15.11,15.02923076923077,21.47
27.5,67.5,2020,3.250979591836735,252.88,29.194408163265308,39.04
27.5,67.5,2021,0.31597260273972605,11.52,28.89545205479452,40.73
27.5,67.5,2022,4.223260273972603,140.91,27.089753424657534,39.91
27.5,67.5,2023,0.3468131868131868,7.09,20.33164835164835,27.81
27.5,68.125,2020,2.292163265306123,205.89,30.483102040816327,40.46
27.5,68.125,2021,0.2865205479452055,17.77,29.660082191780823,41.25
27.5,68.125,2022,3.4798630136986306,116.94,27.69090410958904,40.71
27.5,68.125,2023,0.14186813186813188,2.99,20.694725274725275,29.07
27.5,68.75,2020,3.162122448979592,348.2,30.12816326530612,38.92
27.5,68.75,2021,0.29884931506849316,12.26,29.288931506849313,40.52
27.5,68.75,2022,4.234657534246575,150.31,27.514876712328768,39.6
27.5,68.75,2023,0.20318681318681317,5.95,20.802197802197803,28.74
27.5,69.375,2020,1.4541632653061223,86.3,30.227673469387753,39.5
27.5,69.375,2021,0.38953424657534247,23.86,28.97320547945205,39.36
27.5,69.375,2022,2.634,59.68,27.600602739726025,39.52
27.5,69.375,2023,0.1167032967032967,2.33,20.745164835164836,28.99
27.5,70.0,2020,1.2456734693877551,51.24,30.079673469387757,39.53
27.5,70.0,2021,0.6090684931506849,25.21,28.531643835616435,37.95
27.5,70.0,2022,2.1086027397260274,46.21,27.595068493150688,39.12
27.5,70.0,2023,0.13241758241758242,1.84,20.958901098901098,29.2
28.0,60.0,2020,0.17620408163265308,19.82,25.360530612244897,35.68
28.0,60.0,2021,0.09668493150684931,11.28,23.31876712328767,36.64
28.0,60.0,2022,0.3961369863013699,27.8,23.104438356164387,35.29
28.0,60.0,2023,0.40439560439560435,8.33,14.141758241758243,21.08
28.0,60.625,2020,0.2990204081632653,49.57,23.53008163265306,33.85
28.0,60.625,2021,0.09693150684931508,11.08,21.574383561643835,34.92
28.0,60.625,2022,0.41186301369863015,33.38,21.397205479452055,34.25
28.0,60.625,2023,0.388021978021978,7.49,12.619780219780221,19.89
28.0,61.25,2020,0.4420408163265306,86.44,22.697224489795918,33.8
28.0,61.25,2021,0.08424657534246575,8.08,20.985835616438354,34.52
28.0,61.25,2022,0.3670684931506849,33.67,20.960164383561644,34.49
28.0,61.25,2023,0.35714285714285715,6.29,12.195164835164835,19.71
28.0,61.875,2020,0.6953469387755102,113.12,22.078,33.87
28.0,61.875,2021,0.07115068493150685,4.69,20.601479452054793,34.74
28.0,61.875,2022,0.3203013698630137,21.67,20.934109589041096,34.9
28.0,61.875,2023,0.3231868131868132,4.24,12.154065934065933,20.44
28.0,62.5,2020,0.9477551020408163,144.73,24.802857142857142,37.93
28.0,62.5,2021,0.069013698630137,2.41,23.13569863013699,37.96
28.0,62.5,2022,0.3797808219178082,48.21,23.688000000000002,37.73
28.0,62.5,2023,0.48395604395604397,19.37,14.635164835164835,24.49
28.0,63.125,2020,0.9180816326530611,170.64,26.88995918367347,39.42
28.0,63.125,2021,0.09879452054794521,5.48,25.005808219178085,39.84
28.0,63.125,2022,0.6314520547945205,96.11,25.469397260273972,39.71
28.0,63.125,2023,1.194065934065934,79.69,16.172307692307694,26.45
28.0,63.75,2020,0.5973469387755102,90.41,26.740571428571428,39.02
28.0,63.75,2021,0.15216438356164383,10.53,24.789287671232877,39.41
28.0,63.75,2022,0.7811780821917809,80.89,25.086465753424655,39.5
28.0,63.75,2023,2.112417582417583,150.61,15.922747252747254,25.56
28.0,64.375,2020,0.4820408163265307,55.64,26.714244897959183,38.81
28.0,64.375,2021,0.1763835616438356,13.89,24.767561643835617,38.26
28.0,64.375,2022,0.8123013698630137,59.2,24.90964383561644,39.06
28.0,64.375,2023,2.351538461538462,165.58,15.922637362637364,24.66
28.0,65.0,2020,0.544734693877551,34.19,25.694857142857142,37.26
28.0,65.0,2021,0.2204109589041096,15.75,24.006,37.83
28.0,65.0,2022,1.0093150684931507,50.92,23.83139726027397,37.96
28.0,65.0,2023,2.347032967032967,154.82,15.076153846153847,23.37
28.0,65.625,2020,0.8591428571428572,53.14,22.484204081632654,33.87
28.0,65.625,2021,0.2884657534246575,15.14,21.229780821917807,35.0
28.0,65.625,2022,1.5029589041095892,63.46,20.542164383561644,34.44
28.0,65.625,2023,1.9405494505494503,99.6,12.268131868131869,19.77
28.0,66.25,2020,1.3142857142857143,73.35,20.632367346938775,31.5
28.0,66.25,2021,0.3333150684931507,18.9,19.79895890410959,32.84
28.0,66.25,2022,2.055205479452055,61.46,18.524876712328766,32.53
28.0,66.25,2023,1.3231868131868132,31.61,10.981318681318681,18.3
28.0,66.875,2020,2.0262857142857142,130.37,22.627224489795918,33.32
28.0,66.875,2021,0.3512602739726028,16.16,22.169534246575342,34.65
28.0,66.875,2022,2.988246575342466,113.39,20.671616438356164,34.06
28.0,66.875,2023,0.8531868131868132,16.39,13.68142857142857,20.38
28.0,67.5,2020,3.069959183673469,300.3,28.689020408163266,38.72
28.0,67.5,2021,0.35167123287671237,19.51,28.249534246575344,40.66
28.0,67.5,2022,4.588328767123287,251.93,26.418575342465754,39.55
28.0,67.5,2023,0.5084615384615384,11.42,19.176703296703295,26.83
28.0,68.125,2020,2.799918367346939,262.23,30.30191836734694,40.31
28.0,68.125,2021,0.3276712328767123,24.73,29.565068493150687,42.01
28.0,68.125,2022,4.541561643835617,306.55,27.55821917808219,40.58
28.0,68.125,2023,0.28274725274725276,7.37,20.177252747252748,29.0
28.0,68.75,2020,3.2739183673469388,436.61,30.411714285714286,40.82
28.0,68.75,2021,0.3423835616438356,25.51,29.474739726027398,40.93
28.0,68.75,2022,5.154054794520548,365.26,27.622054794520547,40.16
28.0,68.75,2023,0.34989010989010993,10.13,20.89142857142857,28.9
28.0,69.375,2020,1.76065306122449,202.42,30.386857142857142,39.81
28.0,69.375,2021,0.359945205479452,23.42,29.156164383561645,40.32
28.0,69.375,2022,3.226849315068493,157.93,27.533205479452057,39.7
28.0,69.375,2023,0.22604395604395605,4.97,20.835604395604395,29.09
28.0,70.0,2020,1.274081632653061,103.53,30.302122448979592,39.58
28.0,70.0,2021,0.46742465753424656,20.54,28.7406301369863,39.05
28.0,70.0,2022,2.422219178082192,65.91,27.507178082191782,39.4
28.0,70.0,2023,0.22417582417582416,4.02,20.722747252747254,29.12
28.5,60.0,2020,0.18710204081632653,26.23,25.362285714285715,36.32
28.5,60.0,2021,0.06624657534246575,5.29,23.34649315068493,37.1
28.5,60.0,2022,0.2729315068493151,21.38,23.2973698630137,36.25
28.5,60.0,2023,0.45560439560439564,7.91,14.088791208791209,21.84
28.5,60.625,2020,0.3429795918367347,63.15,21.7745306122449,32.51
28.5,60.625,2021,0.06578082191780821,4.05,19.900438356164383,33.67
28.5,60.625,2022,0.26936986301369864,25.17,19.901342465753423,33.28
28.5,60.625,2023,0.4535164835164835,7.67,10.907692307692308,18.06
28.5,61.25,2020,0.6134693877551021,122.67,20.42816326530612,31.99
28.5,61.25,2021,0.05961643835616439,3.97,18.86791780821918,32.82
28.5,61.25,2022,0.2744931506849315,36.95,19.051178082191782,33.41
28.5,61.25,2023,0.399010989010989,5.89,10.28912087912088,17.82
28.5,61.875,2020,1.0231836734693878,142.7,23.802285714285716,37.15
28.5,61.875,2021,0.05060273972602739,2.83,22.314383561643837,37.33
28.5,61.875,2022,0.19627397260273974,13.97,22.963671232876713,37.72
28.5,61.875,2023,0.350989010989011,4.84,13.853626373626375,23.35
28.5,62.5,2020,1.4146122448979592,287.45,26.02395918367347,39.84
28.5,62.5,2021,0.04945205479452055,3.72,24.19967123287671,39.63
28.5,62.5,2022,0.2364931506849315,36.56,25.009013698630138,39.58
28.5,62.5,2023,0.5406593406593407,26.44,15.373626373626374,25.65
28.5,63.125,2020,1.318326530612245,277.28,26.952367346938775,39.64
28.5,63.125,2021,0.0847945205479452,6.87,24.90805479452055,40.38
28.5,63.125,2022,0.47293150684931506,96.4,25.555150684931505,39.88
28.5,63.125,2023,1.4885714285714287,92.4,15.611538461538462,25.42
28.5,63.75,2020,0.726,126.08,26.58187755102041,38.72
28.5,63.75,2021,0.15383561643835617,13.19,24.418164383561642,39.11
28.5,63.75,2022,0.6573698630136986,111.87,24.820520547945204,38.58
