LAT,LON,YEAR,DOY,T2M
29,68.125,2021,123,33.7
29,68.75,2021,123,31.74
29,69.375,2021,123,30.87
29,70,2021,123,33.02
29.5,60,2021,123,22.54
29.5,60.625,2021,123,19.6
29.5,61.25,2021,123,23.79
29.5,61.875,2021,123,27.89
29.5,62.5,2021,123,26.65
29.5,63.125,2021,123,24.49
29.5,63.75,2021,123,22.51
29.5,64.375,2021,123,22.62
29.5,65,2021,123,26.34
29.5,65.625,2021,123,25.52
29.5,66.25,2021,123,21.28
29.5,66.875,2021,123,19.01
29.5,67.5,2021,123,28.52
29.5,68.125,2021,123,31.59
29.5,68.75,2021,123,27.77
29.5,69.375,2021,123,28.24
29.5,70,2021,123,31.65
30,60,2021,123,21.56
30,60.625,2021,123,22.59
30,61.25,2021,123,27.55
30,61.875,2021,123,28.11
30,62.5,2021,123,27.73
30,63.125,2021,123,26.24
30,63.75,2021,123,24.73
30,64.375,2021,123,24.53
30,65,2021,123,25.03
30,65.625,2021,123,24.92
30,66.25,2021,123,22.29
30,66.875,2021,123,18.54
30,67.5,2021,123,23.14
30,68.125,2021,123,25.22
30,68.75,2021,123,24.74
30,69.375,2021,123,24.49
30,70,2021,123,27.62
23,60,2021,124,29.22
23,60.625,2021,124,28.51
23,61.25,2021,124,28.57
23,61.875,2021,124,28.6
23,62.5,2021,124,28.61
23,63.125,2021,124,28.68
23,63.75,2021,124,28.64
23,64.375,2021,124,28.58
23,65,2021,124,28.53
23,65.625,2021,124,28.57
23,66.25,2021,124,28.63
23,66.875,2021,124,28.68
23,67.5,2021,124,28.7
23,68.125,2021,124,28.76
23,68.75,2021,124,29.69
23,69.375,2021,124,30.72
23,70,2021,124,31.46
23.5,60,2021,124,29.19
23.5,60.625,2021,124,28.74
23.5,61.25,2021,124,28.72
23.5,61.875,2021,124,28.75
23.5,62.5,2021,124,28.75
23.5,63.125,2021,124,28.82
23.5,63.75,2021,124,28.75
23.5,64.375,2021,124,28.63
23.5,65,2021,124,28.56
23.5,65.625,2021,124,28.58
23.5,66.25,2021,124,28.63
23.5,66.875,2021,124,28.66
23.5,67.5,2021,124,28.81
23.5,68.125,2021,124,29.19
23.5,68.75,2021,124,31.05
23.5,69.375,2021,124,31.69
23.5,70,2021,124,32.27
24,60,2021,124,29.27
24,60.625,2021,124,29.15
24,61.25,2021,124,29.02
24,61.875,2021,124,29
24,62.5,2021,124,28.96
24,63.125,2021,124,28.9
24,63.75,2021,124,28.77
24,64.375,2021,124,28.62
24,65,2021,124,28.55
24,65.625,2021,124,28.54
24,66.25,2021,124,28.63
24,66.875,2021,124,28.71
24,67.5,2021,124,30.04
24,68.125,2021,124,31.28
24,68.75,2021,124,32.11
24,69.375,2021,124,32.47
24,70,2021,124,32.74
24.5,60,2021,124,29.43
24.5,60.625,2021,124,29.4
24.5,61.25,2021,124,29.31
24.5,61.875,2021,124,29.23
24.5,62.5,2021,124,29.12
24.5,63.125,2021,124,29.05
24.5,63.75,2021,124,28.77
24.5,64.375,2021,124,28.61
24.5,65,2021,124,28.54
24.5,65.625,2021,124,28.49
24.5,66.25,2021,124,28.56
24.5,66.875,2021,124,28.91
24.5,67.5,2021,124,30.45
24.5,68.125,2021,124,31.83
24.5,68.75,2021,124,32.47
24.5,69.375,2021,124,32.83
24.5,70,2021,124,32.92
25,60,2021,124,29.16
25,60.625,2021,124,29.4
25,61.25,2021,124,29.8
25,61.875,2021,124,29.79
25,62.5,2021,124,29.29
25,63.125,2021,124,28.84
25,63.75,2021,124,28.68
25,64.375,2021,124,28.91
25,65,2021,124,28.87
25,65.625,2021,124,28.74
25,66.25,2021,124,28.79
25,66.875,2021,124,29.54
25,67.5,2021,124,30.47
25,68.125,2021,124,31.89
25,68.75,2021,124,32.91
25,69.375,2021,124,33.43
25,70,2021,124,33.22
25.5,60,2021,124,30.69
25.5,60.625,2021,124,30.6
25.5,61.25,2021,124,31.04
25.5,61.875,2021,124,31
25.5,62.5,2021,124,30.69
25.5,63.125,2021,124,30.52
25.5,63.75,2021,124,29.84
25.5,64.375,2021,124,29.88
25.5,65,2021,124,29.99
25.5,65.625,2021,124,29.87
25.5,66.25,2021,124,30
25.5,66.875,2021,124,29.77
25.5,67.5,2021,124,29.72
25.5,68.125,2021,124,31.87
25.5,68.75,2021,124,33.11
25.5,69.375,2021,124,33.78
25.5,70,2021,124,33.59
26,60,2021,124,30.2
26,60.625,2021,124,29.74
26,61.25,2021,124,30.08
26,61.875,2021,124,30.58
26,62.5,2021,124,30.76
26,63.125,2021,124,30
26,63.75,2021,124,28.16
26,64.375,2021,124,28.53
26,65,2021,124,30.14
26,65.625,2021,124,30.96
26,66.25,2021,124,31.1
26,66.875,2021,124,30.54
26,67.5,2021,124,29.89
26,68.125,2021,124,32.45
26,68.75,2021,124,33.3
26,69.375,2021,124,33.86
26,70,2021,124,33.72
26.5,60,2021,124,25.14
26.5,60.625,2021,124,24.89
26.5,61.25,2021,124,25.61
26.5,61.875,2021,124,27.01
26.5,62.5,2021,124,27.76
26.5,63.125,2021,124,27.61
26.5,63.75,2021,124,27.29
26.5,64.375,2021,124,26.29
26.5,65,2021,124,27.58
26.5,65.625,2021,124,29.49
26.5,66.25,2021,124,29.42
